inj_id,target_layer,layer_weigths,bit_pos,n_injections,top_1_correct,top_5_correct,top_1_robust,top_5_robust,masked,non_critical,critical
340,conv2d_3,"(0, 1, 3, 10)",18,10,10,10,10,10,0,10,0
341,conv2d_3,"(2, 2, 14, 9)",27,10,10,10,10,10,10,0,0
342,conv2d_3,"(1, 1, 14, 5)",2,10,10,10,10,10,10,0,0
343,conv2d_3,"(1, 2, 13, 11)",3,10,10,10,10,10,1,9,0
344,conv2d_3,"(1, 2, 12, 2)",10,10,10,10,10,10,0,10,0
345,conv2d_3,"(2, 2, 4, 0)",28,10,10,10,10,10,0,10,0
346,conv2d_3,"(0, 0, 4, 1)",23,10,10,10,10,10,1,9,0
347,conv2d_3,"(2, 0, 12, 11)",9,10,10,10,10,10,0,10,0
348,conv2d_3,"(1, 1, 11, 14)",4,10,10,10,10,10,0,10,0
349,conv2d_3,"(1, 1, 11, 4)",17,10,10,10,10,10,0,10,0
350,conv2d_3,"(0, 2, 3, 7)",11,10,10,10,10,10,0,10,0
351,conv2d_3,"(2, 0, 12, 15)",16,10,10,10,10,10,0,10,0
352,conv2d_3,"(0, 2, 14, 8)",18,10,10,10,10,10,10,0,0
353,conv2d_3,"(0, 0, 6, 15)",4,10,10,10,10,10,0,10,0
354,conv2d_3,"(2, 1, 5, 14)",5,10,10,10,10,10,10,0,0
355,conv2d_3,"(2, 0, 11, 10)",18,10,10,10,10,10,0,10,0
356,conv2d_3,"(2, 2, 5, 9)",11,10,10,10,10,10,7,3,0
357,conv2d_3,"(0, 0, 7, 11)",8,10,10,10,10,10,0,10,0
358,conv2d_3,"(0, 1, 15, 7)",23,10,10,10,10,10,0,10,0
359,conv2d_3,"(2, 0, 4, 14)",4,10,10,10,10,10,0,10,0
360,conv2d_3,"(2, 2, 12, 9)",30,10,3,7,3,7,0,3,7
361,conv2d_3,"(2, 0, 13, 13)",8,10,10,10,10,10,0,10,0
362,conv2d_3,"(1, 1, 2, 10)",22,10,10,10,10,10,0,10,0
363,conv2d_3,"(0, 1, 5, 4)",3,10,10,10,10,10,10,0,0
364,conv2d_3,"(1, 0, 4, 3)",10,10,10,10,10,10,0,10,0
365,conv2d_3,"(1, 2, 7, 10)",18,10,10,10,10,10,0,10,0
366,conv2d_3,"(0, 2, 8, 2)",17,10,10,10,10,10,0,10,0
367,conv2d_3,"(2, 2, 9, 4)",5,10,10,10,10,10,0,10,0
368,conv2d_3,"(0, 2, 4, 5)",21,10,10,10,10,10,0,10,0
369,conv2d_3,"(0, 0, 0, 1)",16,10,10,10,10,10,0,10,0
370,conv2d_3,"(2, 2, 13, 6)",1,10,10,10,10,10,0,10,0
371,conv2d_3,"(2, 1, 9, 15)",30,10,2,7,2,7,0,2,8
372,conv2d_3,"(1, 1, 12, 7)",4,10,10,10,10,10,0,10,0
373,conv2d_3,"(1, 1, 5, 1)",30,10,5,9,5,9,3,2,5
374,conv2d_3,"(1, 2, 6, 14)",9,10,10,10,10,10,0,10,0
375,conv2d_3,"(2, 1, 10, 10)",25,10,10,10,10,10,0,10,0
376,conv2d_3,"(2, 2, 11, 4)",6,10,10,10,10,10,0,10,0
377,conv2d_3,"(1, 0, 7, 10)",17,10,10,10,10,10,0,10,0
378,conv2d_3,"(0, 0, 7, 14)",3,10,10,10,10,10,0,10,0
379,conv2d_3,"(2, 1, 12, 9)",15,10,10,10,10,10,0,10,0
380,conv2d_3,"(2, 2, 10, 5)",20,10,10,10,10,10,0,10,0
381,conv2d_3,"(1, 2, 5, 6)",29,10,10,10,10,10,3,7,0
382,conv2d_3,"(1, 0, 9, 15)",5,10,10,10,10,10,0,10,0
383,conv2d_3,"(0, 0, 14, 12)",22,10,10,10,10,10,10,0,0
384,conv2d_3,"(1, 1, 1, 1)",30,10,2,7,2,7,0,2,8
385,conv2d_3,"(0, 1, 0, 9)",8,10,10,10,10,10,0,10,0
386,conv2d_3,"(1, 1, 11, 8)",2,10,10,10,10,10,0,10,0
387,conv2d_3,"(2, 2, 1, 12)",12,10,10,10,10,10,0,10,0
388,conv2d_3,"(0, 1, 9, 11)",28,10,10,10,10,10,0,10,0
389,conv2d_3,"(0, 0, 3, 8)",25,10,10,10,10,10,0,10,0
390,conv2d_3,"(2, 1, 10, 11)",9,10,10,10,10,10,0,10,0
391,conv2d_3,"(2, 0, 12, 6)",2,10,10,10,10,10,3,7,0
392,conv2d_3,"(2, 1, 4, 1)",30,10,2,6,2,6,0,2,8
393,conv2d_3,"(2, 2, 4, 14)",8,10,10,10,10,10,0,10,0
394,conv2d_3,"(0, 1, 10, 10)",19,10,10,10,10,10,0,10,0
395,conv2d_3,"(2, 2, 15, 10)",19,10,10,10,10,10,0,10,0
396,conv2d_3,"(1, 1, 0, 15)",7,10,10,10,10,10,0,10,0
397,conv2d_3,"(2, 2, 9, 13)",1,10,10,10,10,10,0,10,0
398,conv2d_3,"(2, 2, 8, 15)",14,10,10,10,10,10,0,10,0
399,conv2d_3,"(0, 2, 15, 1)",24,10,10,10,10,10,0,10,0
400,conv2d_3,"(0, 2, 7, 4)",7,10,10,10,10,10,0,10,0
401,conv2d_3,"(1, 1, 0, 6)",26,10,10,10,10,10,0,10,0
402,conv2d_3,"(2, 0, 13, 4)",26,10,10,10,10,10,0,10,0
403,conv2d_3,"(2, 0, 1, 15)",13,10,10,10,10,10,0,10,0
404,conv2d_3,"(2, 1, 15, 10)",20,10,10,10,10,10,0,10,0
405,conv2d_3,"(2, 1, 14, 5)",22,10,10,10,10,10,10,0,0
406,conv2d_3,"(0, 0, 15, 8)",17,10,10,10,10,10,0,10,0
407,conv2d_3,"(1, 1, 7, 9)",13,10,10,10,10,10,0,10,0
408,conv2d_3,"(1, 1, 10, 15)",17,10,10,10,10,10,0,10,0
409,conv2d_3,"(2, 2, 3, 9)",24,10,10,10,10,10,0,10,0
410,conv2d_3,"(0, 1, 11, 12)",2,10,10,10,10,10,0,10,0
411,conv2d_3,"(1, 1, 2, 9)",16,10,10,10,10,10,0,10,0
412,conv2d_3,"(0, 2, 6, 15)",17,10,10,10,10,10,0,10,0
413,conv2d_3,"(0, 2, 4, 8)",15,10,10,10,10,10,0,10,0
414,conv2d_3,"(2, 2, 1, 7)",14,10,10,10,10,10,0,10,0
415,conv2d_3,"(0, 1, 1, 7)",21,10,10,10,10,10,0,10,0
416,conv2d_3,"(2, 0, 3, 15)",0,10,10,10,10,10,0,10,0
417,conv2d_3,"(2, 1, 13, 5)",30,10,0,4,0,4,0,0,10
418,conv2d_3,"(1, 1, 9, 6)",3,10,10,10,10,10,0,10,0
419,conv2d_3,"(2, 2, 7, 2)",2,10,10,10,10,10,0,10,0
420,conv2d_3,"(0, 0, 13, 5)",25,10,10,10,10,10,0,10,0
421,conv2d_3,"(2, 1, 5, 15)",2,10,10,10,10,10,10,0,0
422,conv2d_3,"(2, 2, 9, 0)",6,10,10,10,10,10,0,10,0
423,conv2d_3,"(1, 2, 9, 10)",31,10,10,10,10,10,0,10,0
424,conv2d_3,"(1, 0, 14, 4)",7,10,10,10,10,10,10,0,0
425,conv2d_3,"(2, 1, 5, 10)",16,10,10,10,10,10,5,5,0
426,conv2d_3,"(2, 1, 0, 5)",18,10,10,10,10,10,0,10,0
427,conv2d_3,"(2, 2, 5, 6)",25,10,10,10,10,10,3,7,0
428,conv2d_3,"(0, 1, 10, 13)",6,10,10,10,10,10,0,10,0
429,conv2d_3,"(1, 1, 4, 5)",15,10,10,10,10,10,0,10,0
430,conv2d_3,"(1, 0, 8, 0)",28,10,10,10,10,10,0,10,0
431,conv2d_3,"(1, 2, 10, 8)",0,10,10,10,10,10,4,6,0
432,conv2d_3,"(2, 0, 11, 8)",3,10,10,10,10,10,0,10,0
433,conv2d_3,"(1, 0, 14, 3)",25,10,10,10,10,10,10,0,0
434,conv2d_3,"(2, 1, 3, 9)",23,10,10,10,10,10,0,10,0
435,conv2d_3,"(0, 1, 7, 7)",9,10,10,10,10,10,0,10,0
436,conv2d_3,"(1, 2, 11, 14)",30,10,2,7,2,7,0,2,8
437,conv2d_3,"(2, 2, 7, 6)",5,10,10,10,10,10,0,10,0
438,conv2d_3,"(0, 2, 11, 14)",7,10,10,10,10,10,0,10,0
439,conv2d_3,"(2, 2, 6, 1)",9,10,10,10,10,10,0,10,0
440,conv2d_3,"(2, 1, 10, 5)",7,10,10,10,10,10,0,10,0
441,conv2d_3,"(0, 2, 15, 6)",28,10,10,10,10,10,0,10,0
442,conv2d_3,"(0, 2, 14, 1)",26,10,10,10,10,10,10,0,0
443,conv2d_3,"(2, 1, 1, 14)",19,10,10,10,10,10,0,10,0
444,conv2d_3,"(1, 0, 12, 0)",13,10,10,10,10,10,0,10,0
445,conv2d_3,"(1, 1, 1, 2)",4,10,10,10,10,10,0,10,0
446,conv2d_3,"(1, 0, 2, 1)",18,10,10,10,10,10,0,10,0
447,conv2d_3,"(0, 2, 5, 13)",26,10,10,10,10,10,5,5,0
448,conv2d_3,"(1, 1, 12, 11)",24,10,10,10,10,10,0,10,0
449,conv2d_3,"(2, 1, 4, 2)",7,10,10,10,10,10,0,10,0
450,conv2d_3,"(2, 0, 12, 5)",14,10,10,10,10,10,0,10,0
451,conv2d_3,"(1, 1, 0, 0)",27,10,10,10,10,10,0,10,0
452,conv2d_3,"(0, 1, 7, 12)",22,10,10,10,10,10,0,10,0
453,conv2d_3,"(0, 2, 8, 4)",7,10,10,10,10,10,0,10,0
454,conv2d_3,"(2, 0, 13, 1)",15,10,10,10,10,10,0,10,0
455,conv2d_3,"(0, 2, 2, 6)",2,10,10,10,10,10,0,10,0
456,conv2d_4,"(0, 2, 1, 14)",2,10,10,10,10,10,0,10,0
457,conv2d_4,"(0, 2, 14, 12)",13,10,10,10,10,10,0,10,0
458,conv2d_4,"(2, 1, 4, 1)",14,10,10,10,10,10,0,10,0
459,conv2d_4,"(0, 1, 10, 10)",9,10,10,10,10,10,0,10,0
460,conv2d_4,"(1, 1, 13, 7)",3,10,10,10,10,10,0,10,0
461,conv2d_4,"(2, 1, 13, 5)",3,10,10,10,10,10,0,10,0
462,conv2d_4,"(2, 1, 12, 11)",26,10,10,10,10,10,0,10,0
463,conv2d_4,"(1, 1, 4, 13)",11,10,10,10,10,10,0,10,0
464,conv2d_4,"(0, 1, 7, 15)",9,10,10,10,10,10,0,10,0
465,conv2d_4,"(2, 1, 1, 14)",26,10,10,10,10,10,0,10,0
466,conv2d_4,"(0, 1, 12, 4)",13,10,10,10,10,10,0,10,0
467,conv2d_4,"(1, 1, 2, 10)",5,10,10,10,10,10,0,10,0
468,conv2d_4,"(1, 1, 1, 6)",2,10,10,10,10,10,10,0,0
469,conv2d_4,"(2, 2, 6, 2)",13,10,10,10,10,10,0,10,0
470,conv2d_4,"(1, 1, 6, 15)",0,10,10,10,10,10,0,10,0
471,conv2d_4,"(2, 0, 6, 6)",30,10,0,4,0,4,0,0,10
472,conv2d_4,"(1, 0, 6, 7)",20,10,10,10,10,10,0,10,0
473,conv2d_4,"(1, 2, 12, 9)",22,10,10,10,10,10,0,10,0
474,conv2d_4,"(1, 2, 8, 9)",31,10,10,10,10,10,0,10,0
475,conv2d_4,"(2, 1, 3, 14)",20,10,10,10,10,10,0,10,0
476,conv2d_4,"(1, 1, 11, 6)",2,10,10,10,10,10,1,9,0
477,conv2d_4,"(0, 1, 4, 7)",26,10,10,10,10,10,0,10,0
478,conv2d_4,"(0, 1, 4, 9)",14,10,10,10,10,10,0,10,0
479,conv2d_4,"(1, 2, 7, 12)",21,10,10,10,10,10,0,10,0
480,conv2d_4,"(2, 2, 15, 8)",31,10,10,10,10,10,0,10,0
481,conv2d_4,"(2, 1, 5, 14)",10,10,10,10,10,10,0,10,0
482,conv2d_4,"(0, 2, 15, 4)",3,10,10,10,10,10,10,0,0
483,conv2d_4,"(2, 0, 2, 1)",0,10,10,10,10,10,2,8,0
484,conv2d_4,"(2, 0, 4, 13)",4,10,10,10,10,10,0,10,0
485,conv2d_4,"(0, 2, 0, 4)",29,10,10,10,10,10,0,10,0
486,conv2d_4,"(2, 2, 1, 11)",30,10,1,7,1,7,0,1,9
487,conv2d_4,"(0, 2, 0, 15)",26,10,10,10,10,10,0,10,0
488,conv2d_4,"(2, 2, 0, 0)",17,10,10,10,10,10,0,10,0
489,conv2d_4,"(2, 2, 0, 9)",27,10,10,10,10,10,0,10,0
490,conv2d_4,"(0, 2, 3, 5)",9,10,10,10,10,10,0,10,0
491,conv2d_4,"(2, 2, 6, 7)",16,10,10,10,10,10,0,10,0
492,conv2d_4,"(1, 0, 8, 11)",23,10,10,10,10,10,0,10,0
493,conv2d_4,"(2, 0, 14, 12)",14,10,10,10,10,10,0,10,0
494,conv2d_4,"(2, 2, 2, 9)",2,10,10,10,10,10,0,10,0
495,conv2d_4,"(1, 1, 12, 2)",30,10,0,7,0,7,0,0,10
496,conv2d_4,"(2, 0, 0, 1)",5,10,10,10,10,10,0,10,0
497,conv2d_4,"(2, 1, 13, 15)",6,10,10,10,10,10,0,10,0
498,conv2d_4,"(0, 2, 7, 1)",30,10,3,7,3,7,0,3,7
499,conv2d_4,"(0, 2, 1, 8)",17,10,10,10,10,10,0,10,0
500,conv2d_4,"(1, 0, 5, 1)",13,10,10,10,10,10,0,10,0
501,conv2d_4,"(0, 1, 12, 4)",10,10,10,10,10,10,0,10,0
502,conv2d_4,"(2, 2, 12, 7)",21,10,10,10,10,10,0,10,0
503,conv2d_4,"(2, 2, 4, 12)",5,10,10,10,10,10,0,10,0
504,conv2d_4,"(0, 1, 1, 11)",14,10,10,10,10,10,0,10,0
505,conv2d_4,"(2, 2, 10, 2)",25,10,10,10,10,10,0,10,0
506,conv2d_4,"(2, 1, 0, 10)",28,10,10,10,10,10,0,10,0
507,conv2d_4,"(1, 2, 7, 15)",24,10,10,10,10,10,0,10,0
508,conv2d_4,"(2, 2, 5, 13)",24,10,10,10,10,10,0,10,0
509,conv2d_4,"(0, 2, 9, 2)",4,10,10,10,10,10,0,10,0
510,conv2d_4,"(0, 1, 8, 2)",9,10,10,10,10,10,0,10,0
511,conv2d_4,"(1, 0, 10, 12)",5,10,10,10,10,10,0,10,0
512,conv2d_4,"(1, 1, 9, 0)",17,10,10,10,10,10,0,10,0
513,conv2d_4,"(0, 0, 4, 3)",27,10,10,10,10,10,0,10,0
514,conv2d_4,"(0, 0, 13, 14)",5,10,10,10,10,10,0,10,0
515,conv2d_4,"(2, 2, 2, 11)",20,10,10,10,10,10,0,10,0
516,conv2d_4,"(1, 1, 0, 12)",24,10,10,10,10,10,0,10,0
517,conv2d_4,"(2, 2, 7, 2)",10,10,10,10,10,10,0,10,0
518,conv2d_4,"(0, 1, 5, 12)",19,10,10,10,10,10,0,10,0
519,conv2d_4,"(0, 0, 15, 8)",10,10,10,10,10,10,0,10,0
520,conv2d_4,"(1, 1, 8, 13)",30,10,1,5,1,5,0,1,9
521,conv2d_4,"(1, 0, 11, 2)",31,10,10,10,10,10,0,10,0
522,conv2d_4,"(0, 0, 14, 6)",19,10,10,10,10,10,0,10,0
523,conv2d_4,"(1, 2, 12, 0)",24,10,10,10,10,10,0,10,0
524,conv2d_4,"(1, 1, 14, 10)",8,10,10,10,10,10,0,10,0
525,conv2d_4,"(2, 2, 10, 9)",12,10,10,10,10,10,0,10,0
526,conv2d_4,"(0, 1, 10, 15)",20,10,10,10,10,10,0,10,0
527,conv2d_4,"(2, 0, 15, 9)",20,10,10,10,10,10,0,10,0
528,conv2d_4,"(1, 1, 8, 12)",7,10,10,10,10,10,0,10,0
529,conv2d_4,"(2, 2, 5, 6)",1,10,10,10,10,10,0,10,0
530,conv2d_4,"(1, 1, 6, 14)",4,10,10,10,10,10,0,10,0
531,conv2d_4,"(0, 2, 15, 13)",19,10,10,10,10,10,0,10,0
532,conv2d_4,"(2, 0, 8, 7)",27,10,10,10,10,10,0,10,0
533,conv2d_4,"(1, 2, 2, 12)",30,10,0,4,0,4,0,0,10
534,conv2d_4,"(2, 0, 13, 12)",23,10,10,10,10,10,0,10,0
535,conv2d_4,"(0, 2, 3, 2)",22,10,10,10,10,10,0,10,0
536,conv2d_4,"(2, 2, 1, 5)",25,10,10,10,10,10,0,10,0
537,conv2d_4,"(0, 0, 13, 10)",6,10,10,10,10,10,0,10,0
538,conv2d_4,"(2, 2, 7, 8)",14,10,10,10,10,10,0,10,0
539,conv2d_4,"(1, 1, 11, 14)",9,10,10,10,10,10,0,10,0
540,conv2d_4,"(1, 0, 0, 11)",18,10,10,10,10,10,0,10,0
541,conv2d_4,"(0, 2, 2, 13)",9,10,10,10,10,10,0,10,0
542,conv2d_4,"(1, 1, 9, 11)",13,10,10,10,10,10,0,10,0
543,conv2d_4,"(1, 0, 11, 15)",28,10,10,10,10,10,0,10,0
544,conv2d_4,"(0, 1, 10, 14)",2,10,10,10,10,10,1,9,0
545,conv2d_4,"(1, 2, 0, 3)",6,10,10,10,10,10,0,10,0
546,conv2d_4,"(2, 0, 7, 5)",10,10,10,10,10,10,0,10,0
547,conv2d_4,"(1, 0, 13, 10)",25,10,10,10,10,10,0,10,0
548,conv2d_4,"(2, 2, 5, 5)",27,10,10,10,10,10,0,10,0
549,conv2d_4,"(2, 2, 0, 12)",12,10,10,10,10,10,0,10,0
550,conv2d_4,"(1, 0, 13, 14)",13,10,10,10,10,10,0,10,0
551,conv2d_4,"(2, 0, 8, 6)",6,10,10,10,10,10,0,10,0
552,conv2d_4,"(1, 0, 11, 5)",29,10,10,10,10,10,0,10,0
553,conv2d_4,"(2, 1, 8, 3)",20,10,10,10,10,10,0,10,0
554,conv2d_4,"(2, 0, 12, 12)",22,10,10,10,10,10,0,10,0
555,conv2d_4,"(2, 0, 14, 11)",19,10,10,10,10,10,0,10,0
556,conv2d_4,"(1, 0, 4, 2)",15,10,10,10,10,10,0,10,0
557,conv2d_4,"(0, 1, 3, 9)",9,10,10,10,10,10,0,10,0
558,conv2d_4,"(2, 0, 13, 12)",24,10,10,10,10,10,0,10,0
559,conv2d_4,"(1, 2, 5, 13)",11,10,10,10,10,10,0,10,0
560,conv2d_4,"(1, 0, 15, 5)",11,10,10,10,10,10,0,10,0
561,conv2d_4,"(2, 0, 14, 10)",22,10,10,10,10,10,0,10,0
562,conv2d_4,"(0, 0, 15, 0)",24,10,10,10,10,10,0,10,0
563,conv2d_4,"(2, 1, 13, 15)",26,10,10,10,10,10,0,10,0
564,conv2d_4,"(0, 0, 15, 14)",1,10,10,10,10,10,0,10,0
565,conv2d_4,"(0, 1, 9, 7)",14,10,10,10,10,10,0,10,0
566,conv2d_4,"(1, 2, 5, 9)",31,10,10,10,10,10,0,10,0
567,conv2d_4,"(1, 2, 3, 3)",23,10,10,10,10,10,0,10,0
568,conv2d_4,"(2, 0, 14, 1)",27,10,10,10,10,10,0,10,0
569,conv2d_4,"(1, 0, 7, 3)",28,10,10,10,10,10,0,10,0
570,conv2d_4,"(0, 1, 11, 8)",7,10,10,10,10,10,0,10,0
571,conv2d_4,"(2, 2, 6, 7)",22,10,10,10,10,10,0,10,0
572,conv2d_4,"(2, 0, 5, 13)",13,10,10,10,10,10,0,10,0
573,conv2d_4,"(2, 1, 1, 6)",17,10,10,10,10,10,0,10,0
574,conv2d_4,"(2, 1, 10, 5)",18,10,10,10,10,10,0,10,0
575,conv2d_4,"(0, 1, 3, 8)",3,10,10,10,10,10,0,10,0
576,conv2d_4,"(2, 0, 4, 8)",15,10,10,10,10,10,0,10,0
577,conv2d_4,"(0, 2, 10, 4)",25,10,10,10,10,10,1,9,0
578,conv2d_4,"(2, 2, 4, 15)",17,10,10,10,10,10,0,10,0
579,conv2d_4,"(1, 0, 12, 13)",5,10,10,10,10,10,0,10,0
580,conv2d_4,"(2, 1, 8, 12)",29,10,10,10,10,10,0,10,0
581,conv2d_4,"(2, 0, 10, 15)",5,10,10,10,10,10,0,10,0
582,conv2d_4,"(0, 2, 11, 14)",25,10,10,10,10,10,0,10,0
583,conv2d_4,"(0, 1, 13, 6)",17,10,10,10,10,10,0,10,0
584,conv2d_4,"(1, 2, 9, 10)",8,10,10,10,10,10,0,10,0
585,conv2d_4,"(2, 0, 10, 15)",2,10,10,10,10,10,3,7,0
586,conv2d_4,"(0, 0, 14, 3)",10,10,10,10,10,10,0,10,0
587,conv2d_4,"(0, 1, 14, 14)",12,10,10,10,10,10,0,10,0
588,conv2d_4,"(0, 1, 9, 4)",5,10,10,10,10,10,0,10,0
589,conv2d_4,"(0, 1, 8, 11)",10,10,10,10,10,10,0,10,0
590,conv2d_4,"(2, 1, 12, 1)",14,10,10,10,10,10,0,10,0
591,conv2d_4,"(2, 0, 2, 13)",0,10,10,10,10,10,0,10,0
592,conv2d_4,"(0, 0, 15, 6)",14,10,10,10,10,10,0,10,0
593,conv2d_4,"(0, 2, 0, 14)",21,10,10,10,10,10,0,10,0
594,conv2d_4,"(2, 0, 13, 3)",30,10,1,7,1,7,0,1,9
595,conv2d_4,"(1, 0, 7, 2)",6,10,10,10,10,10,0,10,0
596,conv2d_4,"(1, 1, 10, 3)",8,10,10,10,10,10,0,10,0
597,conv2d_4,"(2, 2, 4, 12)",9,10,10,10,10,10,0,10,0
598,conv2d_4,"(2, 2, 0, 2)",10,10,10,10,10,10,0,10,0
599,conv2d_5,"(2, 0, 11, 14)",9,10,10,10,10,10,0,10,0
600,conv2d_5,"(0, 0, 14, 13)",6,10,10,10,10,10,0,10,0
601,conv2d_5,"(2, 2, 3, 4)",24,10,10,10,10,10,0,10,0
602,conv2d_5,"(1, 0, 13, 11)",15,10,10,10,10,10,10,0,0
603,conv2d_5,"(0, 2, 2, 8)",18,10,10,10,10,10,0,10,0
604,conv2d_5,"(0, 2, 9, 0)",12,10,10,10,10,10,0,10,0
605,conv2d_5,"(2, 0, 9, 12)",15,10,10,10,10,10,0,10,0
606,conv2d_5,"(0, 0, 12, 15)",31,10,10,10,10,10,0,10,0
607,conv2d_5,"(1, 1, 0, 2)",8,10,10,10,10,10,0,10,0
608,conv2d_5,"(1, 2, 13, 12)",11,10,10,10,10,10,0,10,0
609,conv2d_5,"(0, 2, 2, 15)",4,10,10,10,10,10,0,10,0
610,conv2d_5,"(0, 0, 8, 0)",3,10,10,10,10,10,0,10,0
611,conv2d_5,"(2, 2, 9, 12)",26,10,10,10,10,10,0,10,0
612,conv2d_5,"(0, 2, 12, 13)",9,10,10,10,10,10,0,10,0
613,conv2d_5,"(1, 0, 2, 8)",13,10,10,10,10,10,0,10,0
614,conv2d_5,"(1, 2, 10, 4)",4,10,10,10,10,10,0,10,0
615,conv2d_5,"(2, 0, 13, 9)",3,10,10,10,10,10,0,10,0
616,conv2d_5,"(1, 0, 2, 7)",29,10,10,10,10,10,0,10,0
617,conv2d_5,"(2, 2, 9, 1)",11,10,10,10,10,10,0,10,0
618,conv2d_5,"(2, 0, 0, 3)",0,10,10,10,10,10,0,10,0
619,conv2d_5,"(1, 2, 15, 5)",16,10,10,10,10,10,10,0,0
620,conv2d_5,"(0, 2, 11, 5)",17,10,10,10,10,10,10,0,0
621,conv2d_5,"(1, 1, 0, 3)",17,10,10,10,10,10,0,10,0
622,conv2d_5,"(2, 2, 8, 2)",4,10,10,10,10,10,0,10,0
623,conv2d_5,"(2, 1, 14, 15)",3,10,10,10,10,10,0,10,0
624,conv2d_5,"(1, 0, 5, 15)",16,10,10,10,10,10,0,10,0
625,conv2d_5,"(0, 2, 3, 3)",0,10,10,10,10,10,8,2,0
626,conv2d_5,"(0, 0, 0, 1)",30,10,4,6,4,6,0,4,6
627,conv2d_5,"(0, 0, 12, 11)",2,10,10,10,10,10,10,0,0
628,conv2d_5,"(1, 0, 7, 13)",26,10,10,10,10,10,0,10,0
629,conv2d_5,"(0, 2, 8, 10)",23,10,10,10,10,10,0,10,0
630,conv2d_5,"(0, 0, 1, 3)",2,10,10,10,10,10,0,10,0
631,conv2d_5,"(1, 1, 2, 12)",19,10,10,10,10,10,0,10,0
632,conv2d_5,"(2, 1, 2, 10)",0,10,10,10,10,10,0,10,0
633,conv2d_5,"(1, 2, 6, 11)",19,10,10,10,10,10,10,0,0
634,conv2d_5,"(1, 2, 14, 7)",31,10,10,10,10,10,0,10,0
635,conv2d_5,"(0, 0, 7, 6)",26,10,10,10,10,10,0,10,0
636,conv2d_5,"(2, 1, 7, 0)",0,10,10,10,10,10,0,10,0
637,conv2d_5,"(2, 1, 0, 10)",19,10,10,10,10,10,0,10,0
638,conv2d_5,"(2, 0, 6, 3)",26,10,10,10,10,10,0,10,0
639,conv2d_5,"(0, 2, 1, 15)",17,10,10,10,10,10,0,10,0
640,conv2d_5,"(0, 2, 1, 2)",26,10,10,10,10,10,0,10,0
641,conv2d_5,"(2, 0, 14, 11)",6,10,10,10,10,10,10,0,0
642,conv2d_5,"(0, 2, 12, 4)",3,10,10,10,10,10,0,10,0
643,conv2d_5,"(0, 1, 4, 13)",16,10,10,10,10,10,0,10,0
644,conv2d_5,"(2, 2, 12, 10)",20,10,10,10,10,10,0,10,0
645,conv2d_5,"(1, 0, 14, 10)",4,10,10,10,10,10,0,10,0
646,conv2d_5,"(2, 0, 4, 6)",9,10,10,10,10,10,0,10,0
647,conv2d_5,"(1, 1, 5, 3)",20,10,10,10,10,10,0,10,0
648,conv2d_5,"(2, 1, 3, 13)",13,10,10,10,10,10,0,10,0
649,conv2d_5,"(1, 1, 9, 14)",7,10,10,10,10,10,0,10,0
650,conv2d_5,"(2, 1, 5, 2)",2,10,10,10,10,10,10,0,0
651,conv2d_5,"(0, 0, 10, 6)",15,10,10,10,10,10,0,10,0
652,conv2d_5,"(2, 0, 12, 11)",19,10,10,10,10,10,10,0,0
653,conv2d_5,"(0, 1, 5, 8)",28,10,10,10,10,10,0,10,0
654,conv2d_5,"(1, 0, 3, 7)",8,10,10,10,10,10,0,10,0
655,conv2d_5,"(0, 0, 0, 3)",8,10,10,10,10,10,0,10,0
656,conv2d_5,"(1, 2, 12, 6)",5,10,10,10,10,10,0,10,0
657,conv2d_5,"(0, 0, 2, 8)",12,10,10,10,10,10,0,10,0
658,conv2d_5,"(0, 1, 4, 14)",7,10,10,10,10,10,1,9,0
659,conv2d_5,"(0, 0, 14, 1)",27,10,10,10,10,10,0,10,0
660,conv2d_5,"(0, 1, 15, 12)",27,10,10,10,10,10,0,10,0
661,conv2d_5,"(0, 0, 11, 5)",17,10,10,10,10,10,10,0,0
662,conv2d_5,"(0, 0, 14, 8)",15,10,10,10,10,10,0,10,0
663,conv2d_5,"(1, 2, 15, 9)",30,10,0,4,0,4,0,0,10
664,conv2d_5,"(1, 1, 2, 1)",8,10,10,10,10,10,0,10,0
665,conv2d_5,"(2, 2, 6, 13)",15,10,10,10,10,10,0,10,0
666,conv2d_5,"(2, 1, 12, 0)",30,10,2,4,2,4,0,2,8
667,conv2d_5,"(2, 2, 11, 15)",20,10,10,10,10,10,0,10,0
668,conv2d_5,"(0, 0, 8, 12)",20,10,10,10,10,10,0,10,0
669,conv2d_5,"(1, 0, 0, 7)",30,10,1,7,1,7,0,1,9
670,conv2d_5,"(0, 0, 7, 11)",15,10,10,10,10,10,10,0,0
671,conv2d_5,"(2, 2, 8, 7)",3,10,10,10,10,10,0,10,0
672,conv2d_5,"(1, 0, 12, 7)",11,10,10,10,10,10,0,10,0
673,conv2d_5,"(2, 2, 10, 7)",22,10,10,10,10,10,0,10,0
674,conv2d_5,"(2, 2, 11, 0)",9,10,10,10,10,10,0,10,0
675,conv2d_5,"(2, 1, 15, 6)",11,10,10,10,10,10,0,10,0
676,conv2d_5,"(0, 0, 1, 15)",14,10,10,10,10,10,0,10,0
677,conv2d_5,"(2, 1, 0, 7)",0,10,10,10,10,10,1,9,0
678,conv2d_5,"(0, 1, 6, 10)",11,10,10,10,10,10,0,10,0
